"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"316156","3.65718788","7.9E-6","0.27343413","0.43636364","13","9","false","7223","28.54545455","12","0","0","0.79560093","false","1","7223","23400","0.12371542"
"316157","3.60526711","7.021E-5","0.27737196","0.28571429","16","10","false","7224","23.28571429","15","0","0","0.79959484","false","1","7224","238730","0.10454545"
"316159","3.04441777","9.816E-5","0.32847003","0.17391304","24","9","false","7080","173.45833333","24","0","0","0.84273709","false","0","7080","495924","0.07691311"
"316161","3.43029712","5.71E-6","0.29151994","0.0952381","7","9","false","6573","92.0","7","0","0","0.81305407","false","0","6573","31018","0.1799775"
"316162","3.16206483","1.3019E-4","0.31624905","0.03809524","15","9","false","7021","117.73333333","15","0","0","0.83368732","false","0","7021","470180","0.07494665"
"316166","3.88272809","2.97E-6","0.25755087","0.0","2","10","false","2590","48.5","2","0","0","0.77825169","false","0","2590","7426","0.5"
"316168","3.08838535","2.5035E-4","0.32379379","0.15483871","31","9","false","26058","148.12903226","31","0","0","0.83935497","false","0","26058","1155574","0.07331233"
"316174","3.69897959","1.115E-5","0.27034483","0.0","5","10","false","6305","40.0","5","0","0","0.79238619","false","0","6305","34306","0.20634921"
"316177","3.1317527","1.028E-5","0.31931001","0.22058824","17","9","false","4776","190.70588235","17","0","0","0.83601902","false","0","4776","118648","0.11557932"
"316179","3.14915966","1.42E-4","0.31754503","0.12312312","39","9","false","7188","58.21621622","38","0","0","0.83468003","false","1","7188","574818","0.03906733"
"316181","3.46728691","6.558E-5","0.28840994","0.21323529","19","9","false","1174","36.47058824","18","0","0","0.8102087","false","1","1174","199390","0.06936416"
"316182","3.75480192","2.073E-5","0.26632563","0.26666667","6","9","false","23431","40.83333333","6","0","0","0.78809216","false","0","23431","45494","0.17532468"
"316184","3.27183373","8.18E-6","0.305639","0.17777778","12","9","false","2078","109.9","11","0","0","0.82524356","false","1","2078","47176","0.1295858"
"316187","3.15193577","1.4395E-4","0.31726535","0.02173913","24","9","false","9670","86.875","24","0","0","0.83446648","false","0","9670","597796","0.05339105"
"316189","2.90433673","5.1895E-4","0.34431269","0.12830794","87","9","false","9612","89.02298851","87","0","0","0.85351256","false","0","9612","2873448","0.02990591"
"316192","3.55829832","2.516E-5","0.28103321","0.1","7","9","false","27178","69.2","6","0","0","0.80320782","false","1","27178","102218","0.2117284"
"316197","3.16146459","0.0","0.31630909","1.0","77","9","false","222235","223.05194805","77","0","0","0.83373349","false","0","222235","0","0.15277531"
"316202","3.65763806","1.122E-5","0.27340048","0.10714286","8","9","false","1585","27.875","8","0","0","0.7955663","false","0","1585","39484","0.14397906"
"316204","3.91634154","2.84E-6","0.25534035","0.16666667","6","10","false","64216","34.75","5","0","0","0.77566604","false","1","64216","5726","0.2594697"
"316206","3.52340936","7.567E-5","0.28381601","0.09090909","11","9","false","8760","49.09090909","11","0","0","0.80589159","false","0","8760","216656","0.11053719"
"316209","3.51478091","1.4935E-4","0.28451275","0.02105263","22","8","false","4314","27.15","21","0","0","0.80655531","false","1","4314","438340","0.06148492"
"316210","3.84918968","4.39E-5","0.25979494","0.0","4","9","false","50859","75.75","4","0","0","0.78083156","false","0","50859","92190","0.2542517"
"316212","3.48236795","2.1087E-4","0.28716092","0.1","7","9","false","1392","106.6","6","0","0","0.80904862","false","1","1392","862888","0.20866142"
"316214","3.16844238","9.025E-5","0.31561249","0.1","21","9","false","27044","121.61904762","21","0","0","0.83319674","false","0","27044","422782","0.0741775"
"316216","3.45580732","8.6E-6","0.28936798","0.97502498","78","10","false","51373","87.97435897","78","0","0","0.81109174","false","0","51373","48438","0.18717949"
"316219","3.6287515","2.8E-7","0.27557688","0.96907994","52","10","false","126328","59.42307692","52","0","0","0.79778835","false","0","126328","8398","0.24967679"
"316220","3.31880252","3.142E-4","0.3013135","0.38417722","80","10","false","7384","47.875","80","0","0","0.82163058","false","0","7384","1908046","0.06155084"
"316223","3.46428571","6.8051E-4","0.28865979","0.03684211","22","9","false","1230","38.5","21","0","0","0.81043956","false","1","1230","2841576","0.06512027"
"316224","4.46368547","2.77E-6","0.22403012","0.0","2","10","false","6346","12.5","2","0","0","0.73356266","false","0","6346","26664","0.575"
"316230","3.17707083","6.8355E-4","0.31475534","0.02857143","38","9","false","114932","52.38888889","37","0","0","0.83253301","false","1","114932","2289570","0.03932206"
"316232","3.16716687","3.5352E-4","0.3157396","0.11264368","30","9","false","8682","110.23333333","30","0","0","0.83329486","false","0","8682","1856690","0.07822791"
"316235","2.98094238","2.8861E-4","0.33546438","0.77527835","163","9","false","51428","172.16564417","163","0","0","0.84761982","false","0","51428","1866776","0.07114283"
"316238","3.39548319","2.4384E-4","0.29450889","0.10144928","24","9","false","3099","34.29166667","24","0","0","0.81573206","false","0","3099","820130","0.05551031"
"316239","3.71233493","3.705E-5","0.26937225","0.46153846","13","10","false","51005","25.30769231","13","0","0","0.79135885","false","0","51005","108776","0.12072138"
"316241","2.86021909","0.00212961","0.34962357","0.0942345","131","9","false","5781","72.51937984","130","0","0","0.85690622","false","1","5781","9912024","0.02151986"
"316243","3.20618247","4.183E-5","0.31189741","0.43874644","27","9","false","79760","113.66666667","27","0","0","0.83029366","false","0","79760","225354","0.09539371"
"316244","3.08756002","1.0335E-4","0.32388034","0.25568182","33","9","false","8926","145.72727273","33","0","0","0.83941846","false","0","8926","820386","0.07513899"
"316247","3.41446579","7.0E-8","0.29287158","0.7","5","9","false","283455","163.6","5","0","0","0.81427186","false","0","283455","754","0.30522388"
"316250","3.40156062","1.3066E-4","0.29398271","0.10671937","25","9","false","2199","36.2173913","24","0","0","0.81526457","false","1","2199","466920","0.06132879"
"316252","3.38235294","1.1469E-4","0.29565217","0.03636364","11","10","false","114822","107.72727273","11","0","0","0.81674208","false","0","114822","547648","0.1255462"
"316254","3.89263205","9.07E-6","0.25689559","0.3","5","10","false","54981","20.2","5","0","0","0.77748984","false","0","54981","29272","0.2475"
"316255","3.02798619","5.2028E-4","0.3302525","0.05691057","44","9","false","8887","78.83333333","43","0","0","0.84400106","false","1","8887","2039340","0.0389955"
"316258","3.17496999","2.137E-5","0.31496361","0.35294118","18","9","false","4139","126.94444444","18","0","0","0.83269462","false","0","4139","118114","0.09005599"
"316261","3.50930372","2.4999E-4","0.28495681","0.30606061","45","10","false","26","28.24444444","45","0","0","0.80697664","false","0","26","1188504","0.08330046"
"316264","2.89435774","0.00107632","0.34549979","0.08648649","77","8","false","811","94.01333333","76","0","0","0.85428017","false","1","811","4521858","0.02907476"
"316265","3.46240996","1.841E-4","0.28881617","0.18181818","11","9","false","912","54.45454545","11","0","0","0.81058385","false","0","912","705656","0.1245559"
"316267","3.13107743","6.2603E-4","0.31937888","0.06352941","53","9","false","10403","48.68627451","52","0","0","0.83607097","false","1","10403","2164006","0.03013031"
"316268","3.67016807","1.99E-5","0.27246709","0.5","9","10","false","57082","33.66666667","9","0","0","0.79460246","false","0","57082","76532","0.13752277"
"316270","3.96098439","4.16E-6","0.25246249","0.0","5","10","false","91522","37.33333333","4","0","0","0.77223197","false","1","91522","7456","0.3427673"
"316272","3.43427371","8.43E-6","0.29118238","0.08333333","9","9","false","29107","67.22222222","9","0","0","0.81274818","false","0","29107","39040","0.12771392"
"316276","3.32007803","6.16E-6","0.30119774","0.44444444","9","9","false","57530","183.88888889","9","0","0","0.82153246","false","0","57530","44874","0.18206821"
"316278","3.26530612","3.709E-4","0.30625","0.08666667","27","9","false","55663","74.4","26","0","0","0.82574568","false","1","55663","1286802","0.06222967"
"316281","3.75427671","0.0","0.26636289","1.0","2","10","false","201456","149.5","2","0","0","0.78813256","false","0","201456","0","0.67954545"
"316283","3.01673169","4.1226E-4","0.33148457","0.07657658","39","9","false","5530","101.75675676","38","0","0","0.84486679","false","1","5530","1644000","0.04243074"
"316285","3.35204082","1.0977E-4","0.29832572","0.0","12","9","false","3156","76.6","11","0","0","0.81907378","false","1","3156","332956","0.10909091"
"316286","3.27123349","2.0534E-4","0.30569508","0.08095238","23","9","false","90627","75.04761905","22","0","0","0.82528973","false","1","90627","883190","0.07443734"
"316289","3.46616146","1.417E-5","0.28850358","0.0","8","10","false","126868","85.875","8","0","0","0.81029527","false","0","126868","75710","0.14483788"
"316291","4.06017407","2.139E-5","0.24629486","0.42857143","7","9","false","3109","13.42857143","7","0","0","0.76460199","false","0","3109","51002","0.2043956"
"316292","3.72576531","2.4092E-4","0.26840123","0.16363636","11","9","false","3122","35.18181818","11","0","0","0.79032575","false","0","3122","708540","0.0991971"
"316294","2.78969088","0.00157906","0.35846266","0.22290704","179","9","false","8454","125.35028249","178","0","0","0.86233147","false","1","8454","10208070","0.03069638"
"316296","3.70963385","3.849E-5","0.26956838","0.00854701","29","10","false","4882","22.2962963","28","0","0","0.79156663","false","1","4882","301388","0.15975677"
"316299","2.83771008","0.00125787","0.35239682","0.06057692","67","8","false","2670","109.98461538","66","0","0","0.85863769","false","1","2670","5583604","0.03041155"
"316301","3.36367047","2.815E-5","0.29729428","0.44664032","23","9","false","199834","99.17391304","23","0","0","0.81817919","false","0","199834","317834","0.0969442"
"316303","3.57067827","2.26E-6","0.28005884","0.0","4","9","false","359845","67.5","4","0","0","0.80225552","false","0","359845","8878","0.26388889"
"316304","3.34476291","2.872E-5","0.29897485","0.02777778","9","9","false","8794","91.77777778","9","0","0","0.81963362","false","0","8794","107724","0.12084993"
"316306","3.15306122","5.4668E-4","0.3171521","0.04964539","48","9","false","4090","63.5625","48","0","0","0.83437991","false","0","4090","2262144","0.0413131"
"316307","3.20730792","9.31E-5","0.31178796","0.14285714","22","9","false","4152","99.63636364","22","0","0","0.83020708","false","0","4152","439074","0.07478997"
"316314","3.51418067","1.89E-5","0.28456135","0.0","9","8","false","5741","55.42857143","8","0","0","0.80660149","false","1","5741","79034","0.15246098"
"316315","3.26253001","3.59E-5","0.30651059","0.1025641","13","9","false","5745","110.84615385","13","0","0","0.82595923","false","0","5745","191706","0.10524775"
"316317","3.86652161","2.52E-6","0.25863039","0.34285714","15","10","false","1346","65.2","15","0","0","0.77949834","false","0","1346","72238","0.36723164"
"316321","3.19957983","2.271E-4","0.31254104","0.18991597","35","9","false","55120","57.14285714","35","0","0","0.83080155","false","0","55120","811504","0.04433805"
"316323","3.53931573","1.65E-6","0.28254049","0.3","5","10","false","79598","119.0","5","0","0","0.80466802","false","0","79598","16178","0.32547945"
"316325","3.42692077","9.204E-5","0.29180716","0.17391304","26","9","false","353323","61.25","25","0","0","0.81331379","false","1","353323","380978","0.06892655"
"316327","3.13737995","8.4853E-4","0.3187373","0.00929152","44","9","false","10755","45.14285714","43","0","0","0.83558616","false","1","10755","2794726","0.03202089"
"316328","3.06340036","3.2462E-4","0.32643464","0.12280702","39","9","false","9276","93.25641026","39","0","0","0.8412769","false","0","9276","1522088","0.04580288"
"316330","3.27941176","5.621E-5","0.30493274","0.05238095","21","9","false","10256","46.66666667","21","0","0","0.82466063","false","0","10256","244622","0.06082223"
"316332","3.58598439","3.48E-6","0.27886346","0.1","5","9","false","6695","61.2","5","0","0","0.80107812","false","0","6695","16916","0.22116788"
"316334","3.36044418","2.2178E-4","0.29757971","0.16190476","17","9","false","3759","62.53333333","16","0","0","0.81842737","false","1","3759","738232","0.09248269"
"316336","3.69357743","6.17E-6","0.27074023","0.1","7","9","false","10602","51.6","6","0","0","0.79280174","false","1","10602","23522","0.21982759"
"316337","3.57180372","1.442E-5","0.27997059","0.10714286","10","9","false","7372","46.75","9","0","0","0.80216894","false","1","7372","47202","0.1405303"
"316340","3.20183073","1.4167E-4","0.31232132","0.05494505","14","9","false","1814","125.14285714","14","0","0","0.83062841","false","0","1814","612960","0.08878933"
"316343","3.54921969","9.63E-6","0.28175207","0.46428571","8","9","false","137196","200.75","8","0","0","0.80390618","false","0","137196","113340","0.26521164"
"316345","3.69290216","3.1E-7","0.27078974","0.71428571","8","9","false","54716","174.5","8","0","0","0.79285368","false","0","54716","5620","0.31049822"
"316348","3.50210084","1.445E-5","0.28554289","0.2","6","9","false","55231","165.16666667","6","0","0","0.8075307","false","0","55231","119686","0.23150749"
"316350","3.26313025","3.107E-5","0.30645421","0.61264822","23","9","false","10467","70.86956522","23","0","0","0.82591306","false","0","10467","144136","0.06975351"
"316353","2.89510804","0.00222834","0.34541025","0.04517509","87","9","false","356","73.68965517","87","0","0","0.85422246","false","0","356","8395004","0.02306803"
"316354","3.15366146","7.246E-5","0.31709174","0.24285714","38","9","false","843","69.16666667","37","0","0","0.83433373","false","1","843","391976","0.04650815"
"316357","3.14293217","1.0272E-4","0.31817422","0.21164021","30","9","false","330","96.21428571","29","0","0","0.83515906","false","1","330","627338","0.05936204"
